sensor_id,timestamp,room_id,occupancy_count,power_kw,temperature_c,source_system
SENS_R017,2026-08-22T18:00:00,R017,13,1.31,24.85,IoT
SENS_R018,2026-08-22T18:00:00,R018,14,1.33,23.15,IoT
SENS_R019,2026-08-22T18:00:00,R019,2,0.84,23.41,IoT
SENS_R020,2026-08-22T18:00:00,R020,9,1.57,22.76,IoT
SENS_R021,2026-08-22T18:00:00,R021,0,0.76,22.49,IoT
SENS_R022,2026-08-22T18:00:00,R022,12,1.78,23.45,IoT
SENS_R023,2026-08-22T18:00:00,R023,7,1.54,23.26,IoT
SENS_R024,2026-08-22T18:00:00,R024,17,1.67,24.55,IoT
SENS_R025,2026-08-22T18:00:00,R025,19,1.6,23.66,IoT
SENS_R026,2026-08-22T18:00:00,R026,4,1.23,24.63,IoT
SENS_R027,2026-08-22T18:00:00,R027,15,0.73,22.74,IoT
SENS_R028,2026-08-22T18:00:00,R028,8,1.25,24.0,IoT
SENS_R029,2026-08-22T18:00:00,R029,22,1.5,24.24,IoT
SENS_R030,2026-08-22T18:00:00,R030,14,1.79,24.29,IoT
SENS_R001,2026-08-22T19:00:00,R001,13,2.03,24.99,IoT
SENS_R002,2026-08-22T19:00:00,R002,20,0.92,23.08,IoT
SENS_R003,2026-08-22T19:00:00,R003,20,1.32,22.18,IoT
SENS_R004,2026-08-22T19:00:00,R004,6,1.02,23.24,IoT
SENS_R005,2026-08-22T19:00:00,R005,26,1.75,25.58,IoT
SENS_R006,2026-08-22T19:00:00,R006,14,1.84,23.71,IoT
SENS_R007,2026-08-22T19:00:00,R007,8,1.55,24.09,IoT
SENS_R008,2026-08-22T19:00:00,R008,25,2.2,26.03,IoT
SENS_R009,2026-08-22T19:00:00,R009,13,1.5,25.5,IoT
SENS_R010,2026-08-22T19:00:00,R010,19,1.53,23.89,IoT
SENS_R011,2026-08-22T19:00:00,R011,4,0.48,22.49,IoT
SENS_R012,2026-08-22T19:00:00,R012,9,1.19,26.1,IoT
SENS_R013,2026-08-22T19:00:00,R013,26,1.02,24.64,IoT
SENS_R014,2026-08-22T19:00:00,R014,0,0.94,22.14,IoT
SENS_R015,2026-08-22T19:00:00,R015,0,1.0,23.22,IoT
SENS_R016,2026-08-22T19:00:00,R016,0,0.6,23.42,IoT
SENS_R017,2026-08-22T19:00:00,R017,4,1.19,24.86,IoT
SENS_R018,2026-08-22T19:00:00,R018,27,1.61,23.59,IoT
SENS_R019,2026-08-22T19:00:00,R019,16,1.88,25.29,IoT
SENS_R020,2026-08-22T19:00:00,R020,9,1.02,23.19,IoT
SENS_R021,2026-08-22T19:00:00,R021,18,1.71,24.79,IoT
SENS_R022,2026-08-22T19:00:00,R022,4,1.2,24.68,IoT
SENS_R023,2026-08-22T19:00:00,R023,3,1.15,24.3,IoT
SENS_R024,2026-08-22T19:00:00,R024,16,1.35,23.99,IoT
SENS_R025,2026-08-22T19:00:00,R025,32,1.4,22.87,IoT
SENS_R026,2026-08-22T19:00:00,R026,9,1.69,22.6,IoT
SENS_R027,2026-08-22T19:00:00,R027,0,0.58,22.9,IoT
SENS_R028,2026-08-22T19:00:00,R028,6,1.27,24.82,IoT
SENS_R029,2026-08-22T19:00:00,R029,0,0.43,22.67,IoT
SENS_R030,2026-08-22T19:00:00,R030,18,1.44,24.12,IoT
SENS_R001,2026-08-22T20:00:00,R001,8,1.8,23.93,IoT
SENS_R002,2026-08-22T20:00:00,R002,0,0.7,23.86,IoT
SENS_R003,2026-08-22T20:00:00,R003,1,0.29,22.98,IoT
SENS_R004,2026-08-22T20:00:00,R004,10,1.31,23.08,IoT
SENS_R005,2026-08-22T20:00:00,R005,8,1.36,23.46,IoT
SENS_R006,2026-08-22T20:00:00,R006,15,1.44,23.89,IoT
SENS_R007,2026-08-22T20:00:00,R007,0,0.51,21.96,IoT
SENS_R008,2026-08-22T20:00:00,R008,19,2.05,24.65,IoT
SENS_R009,2026-08-22T20:00:00,R009,8,1.03,24.17,IoT
SENS_R010,2026-08-22T20:00:00,R010,11,1.26,23.21,IoT
SENS_R011,2026-08-22T20:00:00,R011,22,1.14,24.07,IoT
SENS_R012,2026-08-22T20:00:00,R012,2,1.07,22.21,IoT
SENS_R013,2026-08-22T20:00:00,R013,25,1.15,23.53,IoT
SENS_R014,2026-08-22T20:00:00,R014,0,0.85,21.93,IoT
SENS_R015,2026-08-22T20:00:00,R015,8,1.24,23.41,IoT
SENS_R016,2026-08-22T20:00:00,R016,8,1.56,24.29,IoT
SENS_R017,2026-08-22T20:00:00,R017,0,0.5,23.26,IoT
SENS_R018,2026-08-22T20:00:00,R018,14,1.41,25.52,IoT
SENS_R019,2026-08-22T20:00:00,R019,8,1.41,24.65,IoT
SENS_R020,2026-08-22T20:00:00,R020,8,1.24,24.98,IoT
SENS_R021,2026-08-22T20:00:00,R021,14,0.91,22.12,IoT
SENS_R022,2026-08-22T20:00:00,R022,13,1.54,25.2,IoT
SENS_R023,2026-08-22T20:00:00,R023,4,1.29,24.95,IoT
SENS_R024,2026-08-22T20:00:00,R024,7,1.48,24.11,IoT
SENS_R025,2026-08-22T20:00:00,R025,21,1.3,24.3,IoT
SENS_R026,2026-08-22T20:00:00,R026,1,1.0,24.19,IoT
SENS_R027,2026-08-22T20:00:00,R027,12,1.19,23.84,IoT
SENS_R028,2026-08-22T20:00:00,R028,13,1.81,23.05,IoT
SENS_R029,2026-08-22T20:00:00,R029,45,1.82,24.22,IoT
SENS_R030,2026-08-22T20:00:00,R030,8,0.85,22.59,IoT
SENS_R001,2026-08-22T21:00:00,R001,10,1.34,24.26,IoT
SENS_R002,2026-08-22T21:00:00,R002,11,1.1,24.65,IoT
SENS_R003,2026-08-22T21:00:00,R003,50,2.17,22.91,IoT
SENS_R004,2026-08-22T21:00:00,R004,21,1.42,23.59,IoT
SENS_R005,2026-08-22T21:00:00,R005,23,2.01,25.1,IoT
SENS_R006,2026-08-22T21:00:00,R006,0,0.76,23.61,IoT
SENS_R007,2026-08-22T21:00:00,R007,3,1.34,23.66,IoT
SENS_R008,2026-08-22T21:00:00,R008,10,1.21,23.03,IoT
SENS_R009,2026-08-22T21:00:00,R009,7,0.93,22.95,IoT
SENS_R010,2026-08-22T21:00:00,R010,0,0.42,21.53,IoT
SENS_R011,2026-08-22T21:00:00,R011,1,0.79,24.43,IoT
SENS_R012,2026-08-22T21:00:00,R012,7,0.97,24.08,IoT
SENS_R013,2026-08-22T21:00:00,R013,28,1.29,22.31,IoT
SENS_R014,2026-08-22T21:00:00,R014,11,1.52,23.2,IoT
SENS_R015,2026-08-22T21:00:00,R015,6,1.06,25.05,IoT
SENS_R016,2026-08-22T21:00:00,R016,17,1.81,24.25,IoT
SENS_R017,2026-08-22T21:00:00,R017,9,1.41,24.14,IoT
SENS_R018,2026-08-22T21:00:00,R018,8,0.8,23.3,IoT
SENS_R019,2026-08-22T21:00:00,R019,16,1.82,25.1,IoT
SENS_R020,2026-08-22T21:00:00,R020,8,0.84,23.34,IoT
SENS_R021,2026-08-22T21:00:00,R021,1,0.62,23.77,IoT
SENS_R022,2026-08-22T21:00:00,R022,9,1.26,24.74,IoT
SENS_R023,2026-08-22T21:00:00,R023,5,1.02,22.27,IoT
SENS_R024,2026-08-22T21:00:00,R024,7,0.96,23.84,IoT
SENS_R025,2026-08-22T21:00:00,R025,24,1.54,23.68,IoT
SENS_R026,2026-08-22T21:00:00,R026,17,2.07,23.87,IoT
SENS_R027,2026-08-22T21:00:00,R027,1,0.44,23.08,IoT
SENS_R028,2026-08-22T21:00:00,R028,7,1.23,24.77,IoT
SENS_R029,2026-08-22T21:00:00,R029,22,1.14,24.76,IoT
SENS_R030,2026-08-22T21:00:00,R030,3,0.86,24.21,IoT
SENS_R001,2026-08-23T06:00:00,R001,4,1.32,25.26,IoT
SENS_R002,2026-08-23T06:00:00,R002,20,1.53,25.44,IoT
SENS_R003,2026-08-23T06:00:00,R003,12,1.16,24.56,IoT
SENS_R004,2026-08-23T06:00:00,R004,2,1.11,22.58,IoT
SENS_R005,2026-08-23T06:00:00,R005,14,1.31,23.65,IoT
SENS_R006,2026-08-23T06:00:00,R006,3,1.29,23.78,IoT
SENS_R007,2026-08-23T06:00:00,R007,1,1.28,22.45,IoT
SENS_R008,2026-08-23T06:00:00,R008,14,1.14,24.42,IoT
SENS_R009,2026-08-23T06:00:00,R009,11,1.68,23.63,IoT
SENS_R010,2026-08-23T06:00:00,R010,11,1.52,25.46,IoT
SENS_R011,2026-08-23T06:00:00,R011,19,1.13,24.7,IoT
SENS_R012,2026-08-23T06:00:00,R012,0,0.54,23.3,IoT
SENS_R013,2026-08-23T06:00:00,R013,36,1.87,24.65,IoT
SENS_R014,2026-08-23T06:00:00,R014,14,1.82,23.58,IoT
SENS_R015,2026-08-23T06:00:00,R015,0,0.58,23.38,IoT
SENS_R016,2026-08-23T06:00:00,R016,7,0.99,23.1,IoT
SENS_R017,2026-08-23T06:00:00,R017,1,0.53,24.64,IoT
SENS_R018,2026-08-23T06:00:00,R018,13,1.24,24.62,IoT
SENS_R019,2026-08-23T06:00:00,R019,12,1.31,24.47,IoT
SENS_R020,2026-08-23T06:00:00,R020,0,0.44,24.0,IoT
SENS_R021,2026-08-23T06:00:00,R021,0,0.58,23.98,IoT
SENS_R022,2026-08-23T06:00:00,R022,11,1.73,24.23,IoT
SENS_R023,2026-08-23T06:00:00,R023,9,1.51,22.79,IoT
SENS_R024,2026-08-23T06:00:00,R024,6,1.2,23.55,IoT
SENS_R025,2026-08-23T06:00:00,R025,31,1.68,23.44,IoT
SENS_R026,2026-08-23T06:00:00,R026,0,0.68,23.75,IoT
SENS_R027,2026-08-23T06:00:00,R027,33,1.36,23.36,IoT
SENS_R028,2026-08-23T06:00:00,R028,0,0.61,23.54,IoT
SENS_R029,2026-08-23T06:00:00,R029,25,1.49,24.3,IoT
SENS_R030,2026-08-23T06:00:00,R030,6,1.1,24.48,IoT
SENS_R001,2026-08-23T07:00:00,R001,5,1.58,25.02,IoT
SENS_R002,2026-08-23T07:00:00,R002,8,0.83,24.45,IoT
SENS_R003,2026-08-23T07:00:00,R003,35,1.68,25.03,IoT
SENS_R004,2026-08-23T07:00:00,R004,7,0.9,22.73,IoT
SENS_R005,2026-08-23T07:00:00,R005,23,1.42,23.33,IoT
SENS_R006,2026-08-23T07:00:00,R006,7,1.24,24.68,IoT
SENS_R007,2026-08-23T07:00:00,R007,7,1.45,23.3,IoT
SENS_R008,2026-08-23T07:00:00,R008,18,1.22,23.39,IoT
SENS_R009,2026-08-23T07:00:00,R009,2,1.16,23.09,IoT
SENS_R010,2026-08-23T07:00:00,R010,12,1.1,24.4,IoT
SENS_R011,2026-08-23T07:00:00,R011,17,1.48,24.0,IoT
SENS_R012,2026-08-23T07:00:00,R012,8,1.01,24.88,IoT
SENS_R013,2026-08-23T07:00:00,R013,33,1.37,23.6,IoT
SENS_R014,2026-08-23T07:00:00,R014,8,1.47,22.32,IoT
SENS_R015,2026-08-23T07:00:00,R015,8,1.23,23.87,IoT
SENS_R016,2026-08-23T07:00:00,R016,5,1.1,23.55,IoT
SENS_R017,2026-08-23T07:00:00,R017,13,1.45,25.48,IoT
SENS_R018,2026-08-23T07:00:00,R018,22,1.63,25.08,IoT
SENS_R019,2026-08-23T07:00:00,R019,6,1.36,23.74,IoT
SENS_R020,2026-08-23T07:00:00,R020,1,0.9,22.75,IoT
SENS_R021,2026-08-23T07:00:00,R021,14,1.78,25.1,IoT
SENS_R022,2026-08-23T07:00:00,R022,2,1.13,23.57,IoT
SENS_R023,2026-08-23T07:00:00,R023,5,1.22,23.11,IoT
SENS_R024,2026-08-23T07:00:00,R024,2,0.75,23.52,IoT
SENS_R025,2026-08-23T07:00:00,R025,9,0.72,24.97,IoT
SENS_R026,2026-08-23T07:00:00,R026,19,1.63,24.64,IoT
SENS_R027,2026-08-23T07:00:00,R027,45,1.72,24.25,IoT
SENS_R028,2026-08-23T07:00:00,R028,10,1.18,23.68,IoT
SENS_R029,2026-08-23T07:00:00,R029,35,1.61,22.65,IoT
SENS_R030,2026-08-23T07:00:00,R030,8,0.95,23.0,IoT
SENS_R001,2026-08-23T08:00:00,R001,2,0.8,23.71,IoT
SENS_R002,2026-08-23T08:00:00,R002,0,0.71,24.34,IoT
SENS_R003,2026-08-23T08:00:00,R003,0,1.1,23.94,IoT
SENS_R004,2026-08-23T08:00:00,R004,17,1.53,24.72,IoT
SENS_R005,2026-08-23T08:00:00,R005,15,1.21,23.11,IoT
SENS_R006,2026-08-23T08:00:00,R006,16,1.79,25.73,IoT
SENS_R007,2026-08-23T08:00:00,R007,9,1.22,23.16,IoT
SENS_R008,2026-08-23T08:00:00,R008,14,1.48,25.72,IoT
SENS_R009,2026-08-23T08:00:00,R009,12,1.5,25.47,IoT
SENS_R010,2026-08-23T08:00:00,R010,0,0.88,23.21,IoT
SENS_R011,2026-08-23T08:00:00,R011,8,0.87,23.01,IoT
SENS_R012,2026-08-23T08:00:00,R012,21,1.43,23.34,IoT
SENS_R013,2026-08-23T08:00:00,R013,0,0.62,22.7,IoT
SENS_R014,2026-08-23T08:00:00,R014,9,1.47,24.45,IoT
SENS_R015,2026-08-23T08:00:00,R015,4,1.36,24.65,IoT
SENS_R016,2026-08-23T08:00:00,R016,8,1.06,22.96,IoT
SENS_R017,2026-08-23T08:00:00,R017,11,1.73,26.11,IoT
SENS_R018,2026-08-23T08:00:00,R018,23,1.81,24.34,IoT
SENS_R019,2026-08-23T08:00:00,R019,6,1.07,23.89,IoT
SENS_R020,2026-08-23T08:00:00,R020,5,1.27,24.07,IoT
SENS_R021,2026-08-23T08:00:00,R021,6,1.17,23.02,IoT
SENS_R022,2026-08-23T08:00:00,R022,3,0.93,23.55,IoT
SENS_R023,2026-08-23T08:00:00,R023,5,1.24,23.54,IoT
SENS_R024,2026-08-23T08:00:00,R024,2,0.66,24.15,IoT
SENS_R025,2026-08-23T08:00:00,R025,11,1.27,23.65,IoT
SENS_R026,2026-08-23T08:00:00,R026,4,1.76,24.58,IoT
SENS_R027,2026-08-23T08:00:00,R027,34,1.08,25.3,IoT
SENS_R028,2026-08-23T08:00:00,R028,6,1.39,24.09,IoT
SENS_R029,2026-08-23T08:00:00,R029,42,2.09,25.33,IoT
SENS_R030,2026-08-23T08:00:00,R030,4,0.49,24.7,IoT
SENS_R001,2026-08-23T09:00:00,R001,8,1.72,25.46,IoT
SENS_R002,2026-08-23T09:00:00,R002,14,1.09,23.75,IoT
SENS_R003,2026-08-23T09:00:00,R003,13,1.11,24.61,IoT
SENS_R004,2026-08-23T09:00:00,R004,9,0.78,21.76,IoT
SENS_R005,2026-08-23T09:00:00,R005,15,1.29,24.09,IoT
SENS_R006,2026-08-23T09:00:00,R006,6,1.0,23.39,IoT
SENS_R007,2026-08-23T09:00:00,R007,6,1.65,24.11,IoT
SENS_R008,2026-08-23T09:00:00,R008,29,1.76,23.98,IoT
SENS_R009,2026-08-23T09:00:00,R009,14,1.62,25.24,IoT
SENS_R010,2026-08-23T09:00:00,R010,23,1.6,26.08,IoT
SENS_R011,2026-08-23T09:00:00,R011,14,1.51,24.48,IoT
SENS_R012,2026-08-23T09:00:00,R012,0,0.68,23.46,IoT
SENS_R013,2026-08-23T09:00:00,R013,0,0.67,24.47,IoT
SENS_R014,2026-08-23T09:00:00,R014,14,1.48,25.57,IoT
SENS_R015,2026-08-23T09:00:00,R015,9,1.83,24.57,IoT
SENS_R016,2026-08-23T09:00:00,R016,15,1.46,24.4,IoT
SENS_R017,2026-08-23T09:00:00,R017,14,1.21,23.61,IoT
SENS_R018,2026-08-23T09:00:00,R018,5,0.69,23.14,IoT
SENS_R019,2026-08-23T09:00:00,R019,21,1.36,24.41,IoT
SENS_R020,2026-08-23T09:00:00,R020,10,1.48,23.82,IoT
SENS_R021,2026-08-23T09:00:00,R021,11,0.91,24.19,IoT
SENS_R022,2026-08-23T09:00:00,R022,15,1.14,24.31,IoT
SENS_R023,2026-08-23T09:00:00,R023,7,1.36,22.44,IoT
SENS_R024,2026-08-23T09:00:00,R024,13,1.22,24.82,IoT
SENS_R025,2026-08-23T09:00:00,R025,6,1.58,25.07,IoT
SENS_R026,2026-08-23T09:00:00,R026,12,1.78,25.55,IoT
SENS_R027,2026-08-23T09:00:00,R027,53,2.15,25.26,IoT
SENS_R028,2026-08-23T09:00:00,R028,11,1.52,24.54,IoT
SENS_R029,2026-08-23T09:00:00,R029,46,2.44,25.46,IoT
SENS_R030,2026-08-23T09:00:00,R030,3,1.05,23.91,IoT
SENS_R001,2026-08-23T10:00:00,R001,0,1.15,24.15,IoT
SENS_R002,2026-08-23T10:00:00,R002,14,0.86,23.76,IoT
SENS_R003,2026-08-23T10:00:00,R003,20,1.55,24.41,IoT
SENS_R004,2026-08-23T10:00:00,R004,28,2.34,25.02,IoT
SENS_R005,2026-08-23T10:00:00,R005,4,1.37,23.44,IoT
SENS_R006,2026-08-23T10:00:00,R006,13,1.56,23.67,IoT
SENS_R007,2026-08-23T10:00:00,R007,7,1.77,23.47,IoT
SENS_R008,2026-08-23T10:00:00,R008,17,1.72,24.77,IoT
SENS_R009,2026-08-23T10:00:00,R009,4,0.99,22.28,IoT
SENS_R010,2026-08-23T10:00:00,R010,0,0.86,24.63,IoT
SENS_R011,2026-08-23T10:00:00,R011,13,1.28,24.81,IoT
SENS_R012,2026-08-23T10:00:00,R012,7,0.93,22.88,IoT
SENS_R013,2026-08-23T10:00:00,R013,20,0.97,23.41,IoT
SENS_R014,2026-08-23T10:00:00,R014,4,1.11,22.84,IoT
SENS_R015,2026-08-23T10:00:00,R015,6,1.25,23.19,IoT
SENS_R016,2026-08-23T10:00:00,R016,16,1.58,23.29,IoT
SENS_R017,2026-08-23T10:00:00,R017,9,1.08,23.04,IoT
SENS_R018,2026-08-23T10:00:00,R018,4,1.43,23.44,IoT
SENS_R019,2026-08-23T10:00:00,R019,9,1.73,24.35,IoT
SENS_R020,2026-08-23T10:00:00,R020,6,0.84,22.56,IoT
SENS_R021,2026-08-23T10:00:00,R021,0,0.82,24.66,IoT
SENS_R022,2026-08-23T10:00:00,R022,8,0.81,23.24,IoT
SENS_R023,2026-08-23T10:00:00,R023,4,0.54,24.03,IoT
SENS_R024,2026-08-23T10:00:00,R024,7,1.35,24.22,IoT
SENS_R025,2026-08-23T10:00:00,R025,24,1.85,25.74,IoT
SENS_R026,2026-08-23T10:00:00,R026,7,1.46,24.11,IoT
SENS_R027,2026-08-23T10:00:00,R027,13,1.18,22.04,IoT
SENS_R028,2026-08-23T10:00:00,R028,6,1.48,23.72,IoT
SENS_R029,2026-08-23T10:00:00,R029,55,1.98,24.43,IoT
SENS_R030,2026-08-23T10:00:00,R030,11,1.39,24.63,IoT
SENS_R001,2026-08-23T11:00:00,R001,9,1.59,24.89,IoT
SENS_R002,2026-08-23T11:00:00,R002,12,0.86,23.24,IoT
SENS_R003,2026-08-23T11:00:00,R003,13,1.38,24.43,IoT
SENS_R004,2026-08-23T11:00:00,R004,13,0.72,23.7,IoT
SENS_R005,2026-08-23T11:00:00,R005,14,1.34,23.75,IoT
SENS_R006,2026-08-23T11:00:00,R006,6,1.66,24.67,IoT
SENS_R007,2026-08-23T11:00:00,R007,4,1.26,22.23,IoT
SENS_R008,2026-08-23T11:00:00,R008,7,1.24,23.41,IoT
SENS_R009,2026-08-23T11:00:00,R009,10,1.69,25.29,IoT
SENS_R010,2026-08-23T11:00:00,R010,14,1.84,22.98,IoT
SENS_R011,2026-08-23T11:00:00,R011,15,1.27,23.82,IoT
SENS_R012,2026-08-23T11:00:00,R012,22,1.63,25.24,IoT
SENS_R013,2026-08-23T11:00:00,R013,0,0.75,23.16,IoT
SENS_R014,2026-08-23T11:00:00,R014,13,2.38,24.87,IoT
SENS_R015,2026-08-23T11:00:00,R015,12,1.75,24.24,IoT
SENS_R016,2026-08-23T11:00:00,R016,0,0.83,23.22,IoT
SENS_R017,2026-08-23T11:00:00,R017,6,0.69,23.75,IoT
SENS_R018,2026-08-23T11:00:00,R018,12,1.2,24.76,IoT
SENS_R019,2026-08-23T11:00:00,R019,1,0.71,22.28,IoT
SENS_R020,2026-08-23T11:00:00,R020,5,1.17,24.7,IoT
SENS_R021,2026-08-23T11:00:00,R021,5,0.26,22.18,IoT
SENS_R022,2026-08-23T11:00:00,R022,20,1.81,25.08,IoT
SENS_R023,2026-08-23T11:00:00,R023,8,1.37,23.13,IoT
SENS_R024,2026-08-23T11:00:00,R024,12,1.2,24.35,IoT
SENS_R025,2026-08-23T11:00:00,R025,17,1.09,24.84,IoT
SENS_R026,2026-08-23T11:00:00,R026,5,1.26,24.66,IoT
SENS_R027,2026-08-23T11:00:00,R027,25,1.5,23.14,IoT
SENS_R028,2026-08-23T11:00:00,R028,8,1.52,23.95,IoT
SENS_R029,2026-08-23T11:00:00,R029,13,1.33,25.14,IoT
SENS_R030,2026-08-23T11:00:00,R030,9,1.18,23.35,IoT
SENS_R001,2026-08-23T12:00:00,R001,6,1.61,25.5,IoT
SENS_R002,2026-08-23T12:00:00,R002,9,0.81,24.85,IoT
SENS_R003,2026-08-23T12:00:00,R003,20,1.16,24.06,IoT
SENS_R004,2026-08-23T12:00:00,R004,23,1.68,25.32,IoT
SENS_R005,2026-08-23T12:00:00,R005,17,1.06,23.51,IoT
SENS_R006,2026-08-23T12:00:00,R006,17,1.86,23.37,IoT
SENS_R007,2026-08-23T12:00:00,R007,1,1.14,23.37,IoT
SENS_R008,2026-08-23T12:00:00,R008,15,1.48,24.38,IoT
SENS_R009,2026-08-23T12:00:00,R009,14,1.58,25.15,IoT
SENS_R010,2026-08-23T12:00:00,R010,14,1.84,24.95,IoT
SENS_R011,2026-08-23T12:00:00,R011,20,1.7,23.97,IoT
SENS_R012,2026-08-23T12:00:00,R012,0,0.66,25.13,IoT
SENS_R013,2026-08-23T12:00:00,R013,30,1.8,24.32,IoT
SENS_R014,2026-08-23T12:00:00,R014,8,1.6,23.76,IoT
SENS_R015,2026-08-23T12:00:00,R015,5,1.38,24.38,IoT
SENS_R016,2026-08-23T12:00:00,R016,26,1.57,23.79,IoT
SENS_R017,2026-08-23T12:00:00,R017,0,0.99,23.47,IoT
SENS_R018,2026-08-23T12:00:00,R018,3,0.9,23.57,IoT
SENS_R019,2026-08-23T12:00:00,R019,4,0.87,24.23,IoT
SENS_R020,2026-08-23T12:00:00,R020,17,1.99,24.51,IoT
SENS_R021,2026-08-23T12:00:00,R021,0,0.79,24.42,IoT
SENS_R022,2026-08-23T12:00:00,R022,27,2.75,25.08,IoT
SENS_R023,2026-08-23T12:00:00,R023,2,1.01,24.53,IoT
SENS_R024,2026-08-23T12:00:00,R024,18,1.96,25.55,IoT
SENS_R025,2026-08-23T12:00:00,R025,20,1.16,22.47,IoT
SENS_R026,2026-08-23T12:00:00,R026,8,1.08,24.38,IoT
SENS_R027,2026-08-23T12:00:00,R027,13,0.97,24.78,IoT
SENS_R028,2026-08-23T12:00:00,R028,8,1.61,25.14,IoT
SENS_R029,2026-08-23T12:00:00,R029,24,1.29,23.54,IoT
SENS_R030,2026-08-23T12:00:00,R030,13,1.17,22.35,IoT
SENS_R001,2026-08-23T13:00:00,R001,9,1.09,24.62,IoT
SENS_R002,2026-08-23T13:00:00,R002,25,1.35,23.22,IoT
SENS_R003,2026-08-23T13:00:00,R003,6,1.26,24.42,IoT
SENS_R004,2026-08-23T13:00:00,R004,18,1.62,25.7,IoT
SENS_R005,2026-08-23T13:00:00,R005,10,1.37,24.23,IoT
SENS_R006,2026-08-23T13:00:00,R006,5,1.36,23.92,IoT
SENS_R007,2026-08-23T13:00:00,R007,3,1.22,22.95,IoT
SENS_R008,2026-08-23T13:00:00,R008,25,1.77,24.84,IoT
SENS_R009,2026-08-23T13:00:00,R009,5,1.81,24.83,IoT
SENS_R010,2026-08-23T13:00:00,R010,11,1.08,23.19,IoT
SENS_R011,2026-08-23T13:00:00,R011,17,1.4,24.3,IoT
SENS_R012,2026-08-23T13:00:00,R012,7,1.13,23.48,IoT
SENS_R013,2026-08-23T13:00:00,R013,26,1.05,24.07,IoT
SENS_R014,2026-08-23T13:00:00,R014,1,0.65,24.11,IoT
SENS_R015,2026-08-23T13:00:00,R015,3,1.1,24.69,IoT
SENS_R016,2026-08-23T13:00:00,R016,13,1.92,23.65,IoT
SENS_R017,2026-08-23T13:00:00,R017,8,1.12,23.42,IoT
SENS_R018,2026-08-23T13:00:00,R018,0,1.08,25.65,IoT
SENS_R019,2026-08-23T13:00:00,R019,15,1.27,23.2,IoT
SENS_R020,2026-08-23T13:00:00,R020,15,1.88,23.96,IoT
SENS_R021,2026-08-23T13:00:00,R021,15,1.19,23.02,IoT
SENS_R022,2026-08-23T13:00:00,R022,19,1.28,25.19,IoT
SENS_R023,2026-08-23T13:00:00,R023,11,1.41,23.87,IoT
SENS_R024,2026-08-23T13:00:00,R024,19,1.87,24.59,IoT
SENS_R025,2026-08-23T13:00:00,R025,0,1.17,22.8,IoT
SENS_R026,2026-08-23T13:00:00,R026,0,0.1,22.54,IoT
SENS_R027,2026-08-23T13:00:00,R027,1,0.5,24.29,IoT
SENS_R028,2026-08-23T13:00:00,R028,12,1.74,25.19,IoT
SENS_R029,2026-08-23T13:00:00,R029,40,1.76,23.76,IoT
SENS_R030,2026-08-23T13:00:00,R030,2,0.73,25.31,IoT
SENS_R001,2026-08-23T14:00:00,R001,8,1.73,23.88,IoT
SENS_R002,2026-08-23T14:00:00,R002,14,1.46,24.68,IoT
SENS_R003,2026-08-23T14:00:00,R003,4,0.46,22.5,IoT
SENS_R004,2026-08-23T14:00:00,R004,4,0.77,24.06,IoT
SENS_R005,2026-08-23T14:00:00,R005,0,0.29,23.72,IoT
SENS_R006,2026-08-23T14:00:00,R006,6,1.3,23.81,IoT
SENS_R007,2026-08-23T14:00:00,R007,1,0.65,22.51,IoT
SENS_R008,2026-08-23T14:00:00,R008,16,1.35,23.73,IoT
SENS_R009,2026-08-23T14:00:00,R009,6,1.08,23.61,IoT
SENS_R010,2026-08-23T14:00:00,R010,28,2.1,22.53,IoT
SENS_R011,2026-08-23T14:00:00,R011,21,1.7,25.21,IoT
SENS_R012,2026-08-23T14:00:00,R012,5,1.13,24.54,IoT
SENS_R013,2026-08-23T14:00:00,R013,23,1.43,23.78,IoT
SENS_R014,2026-08-23T14:00:00,R014,6,1.23,23.73,IoT
SENS_R015,2026-08-23T14:00:00,R015,2,0.9,21.7,IoT
SENS_R016,2026-08-23T14:00:00,R016,9,1.42,25.69,IoT
SENS_R017,2026-08-23T14:00:00,R017,31,2.78,25.25,IoT
SENS_R018,2026-08-23T14:00:00,R018,4,0.65,23.53,IoT
SENS_R019,2026-08-23T14:00:00,R019,21,1.62,23.71,IoT
SENS_R020,2026-08-23T14:00:00,R020,2,0.77,22.87,IoT
SENS_R021,2026-08-23T14:00:00,R021,9,1.23,23.93,IoT
SENS_R022,2026-08-23T14:00:00,R022,25,1.99,25.7,IoT
SENS_R023,2026-08-23T14:00:00,R023,6,1.37,24.59,IoT
SENS_R024,2026-08-23T14:00:00,R024,14,1.42,24.5,IoT
SENS_R025,2026-08-23T14:00:00,R025,13,0.88,23.19,IoT
SENS_R026,2026-08-23T14:00:00,R026,3,1.11,24.09,IoT
SENS_R027,2026-08-23T14:00:00,R027,44,1.93,25.1,IoT
SENS_R028,2026-08-23T14:00:00,R028,12,1.54,23.24,IoT
SENS_R029,2026-08-23T14:00:00,R029,31,1.93,24.26,IoT
SENS_R030,2026-08-23T14:00:00,R030,0,1.22,24.28,IoT
SENS_R001,2026-08-23T15:00:00,R001,2,1.35,23.19,IoT
SENS_R002,2026-08-23T15:00:00,R002,21,1.46,23.92,IoT
SENS_R003,2026-08-23T15:00:00,R003,16,1.62,25.4,IoT
