resource_id,building_id,name,type,building_type,room_id,room_type,capacity,floor,projector,computers,air_conditioned,status,cost_per_hour,faculty_id,department,max_hours_per_day,student_id,year,course_id,student_count,requires_projector,requires_computer,course_level,equipment_id,equipment_type,replacement_cost,source_priority,data_quality_score,last_observed_at,fusion_status,capabilities
STU_S0672,,Student 0672,student,,,,,,,,,,,,CSE,,S0672,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0673,,Student 0673,student,,,,,,,,,,,,EEE,,S0673,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0674,,Student 0674,student,,,,,,,,,,,,EEE,,S0674,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0675,,Student 0675,student,,,,,,,,,,,,ME,,S0675,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0676,,Student 0676,student,,,,,,,,,,,,ECE,,S0676,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0677,,Student 0677,student,,,,,,,,,,,,EEE,,S0677,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0678,,Student 0678,student,,,,,,,,,,,,MBA,,S0678,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0679,,Student 0679,student,,,,,,,,,,,,EEE,,S0679,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0680,,Student 0680,student,,,,,,,,,,,,AI-DS,,S0680,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0681,,Student 0681,student,,,,,,,,,,,,AI-DS,,S0681,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0682,,Student 0682,student,,,,,,,,,,,,AI-DS,,S0682,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0683,,Student 0683,student,,,,,,,,,,,,CSE,,S0683,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0684,,Student 0684,student,,,,,,,,,,,,MBA,,S0684,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0685,,Student 0685,student,,,,,,,,,,,,CE,,S0685,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0686,,Student 0686,student,,,,,,,,,,,,ECE,,S0686,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0687,,Student 0687,student,,,,,,,,,,,,MBA,,S0687,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0688,,Student 0688,student,,,,,,,,,,,,CE,,S0688,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0689,,Student 0689,student,,,,,,,,,,,,CSE,,S0689,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0690,,Student 0690,student,,,,,,,,,,,,AI-DS,,S0690,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0691,,Student 0691,student,,,,,,,,,,,,ECE,,S0691,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0692,,Student 0692,student,,,,,,,,,,,,ME,,S0692,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0693,,Student 0693,student,,,,,,,,,,,,ECE,,S0693,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0694,,Student 0694,student,,,,,,,,,,,,EEE,,S0694,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0695,,Student 0695,student,,,,,,,,,,,,ECE,,S0695,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0696,,Student 0696,student,,,,,,,,,,,,MBA,,S0696,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0697,,Student 0697,student,,,,,,,,,,,,EEE,,S0697,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0698,,Student 0698,student,,,,,,,,,,,,CE,,S0698,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0699,,Student 0699,student,,,,,,,,,,,,EEE,,S0699,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0700,,Student 0700,student,,,,,,,,,,,,AI-DS,,S0700,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0701,,Student 0701,student,,,,,,,,,,,,CSE,,S0701,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0702,,Student 0702,student,,,,,,,,,,,,ME,,S0702,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0703,,Student 0703,student,,,,,,,,,,,,ECE,,S0703,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0704,,Student 0704,student,,,,,,,,,,,,AI-DS,,S0704,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0705,,Student 0705,student,,,,,,,,,,,,AI-DS,,S0705,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0706,,Student 0706,student,,,,,,,,,,,,AI-DS,,S0706,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0707,,Student 0707,student,,,,,,,,,,,,EEE,,S0707,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0708,,Student 0708,student,,,,,,,,,,,,ECE,,S0708,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0709,,Student 0709,student,,,,,,,,,,,,ME,,S0709,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0710,,Student 0710,student,,,,,,,,,,,,ME,,S0710,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0711,,Student 0711,student,,,,,,,,,,,,ME,,S0711,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0712,,Student 0712,student,,,,,,,,,,,,MBA,,S0712,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0713,,Student 0713,student,,,,,,,,,,,,MBA,,S0713,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0714,,Student 0714,student,,,,,,,,,,,,AI-DS,,S0714,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0715,,Student 0715,student,,,,,,,,,,,,CE,,S0715,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0716,,Student 0716,student,,,,,,,,,,,,CE,,S0716,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0717,,Student 0717,student,,,,,,,,,,,,CSE,,S0717,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0718,,Student 0718,student,,,,,,,,,,,,CSE,,S0718,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0719,,Student 0719,student,,,,,,,,,,,,CE,,S0719,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0720,,Student 0720,student,,,,,,,,,,,,ECE,,S0720,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0721,,Student 0721,student,,,,,,,,,,,,MBA,,S0721,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0722,,Student 0722,student,,,,,,,,,,,,CSE,,S0722,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0723,,Student 0723,student,,,,,,,,,,,,AI-DS,,S0723,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0724,,Student 0724,student,,,,,,,,,,,,CSE,,S0724,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0725,,Student 0725,student,,,,,,,,,,,,MBA,,S0725,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0726,,Student 0726,student,,,,,,,,,,,,ME,,S0726,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0727,,Student 0727,student,,,,,,,,,,,,CE,,S0727,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0728,,Student 0728,student,,,,,,,,,,,,ME,,S0728,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0729,,Student 0729,student,,,,,,,,,,,,CE,,S0729,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0730,,Student 0730,student,,,,,,,,,,,,AI-DS,,S0730,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0731,,Student 0731,student,,,,,,,,,,,,AI-DS,,S0731,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0732,,Student 0732,student,,,,,,,,,,,,ME,,S0732,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0733,,Student 0733,student,,,,,,,,,,,,MBA,,S0733,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0734,,Student 0734,student,,,,,,,,,,,,AI-DS,,S0734,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0735,,Student 0735,student,,,,,,,,,,,,CE,,S0735,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0736,,Student 0736,student,,,,,,,,,,,,CSE,,S0736,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0737,,Student 0737,student,,,,,,,,,,,,EEE,,S0737,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0738,,Student 0738,student,,,,,,,,,,,,CE,,S0738,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0739,,Student 0739,student,,,,,,,,,,,,CSE,,S0739,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0740,,Student 0740,student,,,,,,,,,,,,CSE,,S0740,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0741,,Student 0741,student,,,,,,,,,,,,ME,,S0741,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0742,,Student 0742,student,,,,,,,,,,,,MBA,,S0742,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0743,,Student 0743,student,,,,,,,,,,,,MBA,,S0743,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0744,,Student 0744,student,,,,,,,,,,,,EEE,,S0744,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0745,,Student 0745,student,,,,,,,,,,,,ME,,S0745,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0746,,Student 0746,student,,,,,,,,,,,,ME,,S0746,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0747,,Student 0747,student,,,,,,,,,,,,AI-DS,,S0747,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0748,,Student 0748,student,,,,,,,,,,,,AI-DS,,S0748,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0749,,Student 0749,student,,,,,,,,,,,,CSE,,S0749,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0750,,Student 0750,student,,,,,,,,,,,,CE,,S0750,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0751,,Student 0751,student,,,,,,,,,,,,CE,,S0751,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0752,,Student 0752,student,,,,,,,,,,,,AI-DS,,S0752,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0753,,Student 0753,student,,,,,,,,,,,,MBA,,S0753,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0754,,Student 0754,student,,,,,,,,,,,,MBA,,S0754,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0755,,Student 0755,student,,,,,,,,,,,,EEE,,S0755,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0756,,Student 0756,student,,,,,,,,,,,,AI-DS,,S0756,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0757,,Student 0757,student,,,,,,,,,,,,CE,,S0757,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0758,,Student 0758,student,,,,,,,,,,,,MBA,,S0758,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0759,,Student 0759,student,,,,,,,,,,,,ECE,,S0759,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0760,,Student 0760,student,,,,,,,,,,,,EEE,,S0760,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0761,,Student 0761,student,,,,,,,,,,,,EEE,,S0761,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0762,,Student 0762,student,,,,,,,,,,,,AI-DS,,S0762,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0763,,Student 0763,student,,,,,,,,,,,,CSE,,S0763,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0764,,Student 0764,student,,,,,,,,,,,,CE,,S0764,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0765,,Student 0765,student,,,,,,,,,,,,ECE,,S0765,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0766,,Student 0766,student,,,,,,,,,,,,CSE,,S0766,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0767,,Student 0767,student,,,,,,,,,,,,CE,,S0767,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0768,,Student 0768,student,,,,,,,,,,,,ME,,S0768,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0769,,Student 0769,student,,,,,,,,,,,,ECE,,S0769,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0770,,Student 0770,student,,,,,,,,,,,,ME,,S0770,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0771,,Student 0771,student,,,,,,,,,,,,ECE,,S0771,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0772,,Student 0772,student,,,,,,,,,,,,MBA,,S0772,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0773,,Student 0773,student,,,,,,,,,,,,ECE,,S0773,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0774,,Student 0774,student,,,,,,,,,,,,ECE,,S0774,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0775,,Student 0775,student,,,,,,,,,,,,CE,,S0775,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0776,,Student 0776,student,,,,,,,,,,,,ECE,,S0776,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0777,,Student 0777,student,,,,,,,,,,,,ECE,,S0777,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0778,,Student 0778,student,,,,,,,,,,,,ME,,S0778,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0779,,Student 0779,student,,,,,,,,,,,,EEE,,S0779,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0780,,Student 0780,student,,,,,,,,,,,,CE,,S0780,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0781,,Student 0781,student,,,,,,,,,,,,AI-DS,,S0781,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0782,,Student 0782,student,,,,,,,,,,,,CE,,S0782,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0783,,Student 0783,student,,,,,,,,,,,,CSE,,S0783,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0784,,Student 0784,student,,,,,,,,,,,,AI-DS,,S0784,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0785,,Student 0785,student,,,,,,,,,,,,MBA,,S0785,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0786,,Student 0786,student,,,,,,,,,,,,AI-DS,,S0786,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0787,,Student 0787,student,,,,,,,,,,,,ME,,S0787,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0788,,Student 0788,student,,,,,,,,,,,,EEE,,S0788,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0789,,Student 0789,student,,,,,,,,,,,,ECE,,S0789,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0790,,Student 0790,student,,,,,,,,,,,,ECE,,S0790,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0791,,Student 0791,student,,,,,,,,,,,,EEE,,S0791,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0792,,Student 0792,student,,,,,,,,,,,,MBA,,S0792,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0793,,Student 0793,student,,,,,,,,,,,,CSE,,S0793,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0794,,Student 0794,student,,,,,,,,,,,,ME,,S0794,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0795,,Student 0795,student,,,,,,,,,,,,ME,,S0795,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0796,,Student 0796,student,,,,,,,,,,,,EEE,,S0796,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0797,,Student 0797,student,,,,,,,,,,,,EEE,,S0797,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0798,,Student 0798,student,,,,,,,,,,,,ME,,S0798,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0799,,Student 0799,student,,,,,,,,,,,,CSE,,S0799,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0800,,Student 0800,student,,,,,,,,,,,,CSE,,S0800,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0801,,Student 0801,student,,,,,,,,,,,,ME,,S0801,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0802,,Student 0802,student,,,,,,,,,,,,MBA,,S0802,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0803,,Student 0803,student,,,,,,,,,,,,ECE,,S0803,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0804,,Student 0804,student,,,,,,,,,,,,ME,,S0804,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0805,,Student 0805,student,,,,,,,,,,,,MBA,,S0805,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0806,,Student 0806,student,,,,,,,,,,,,EEE,,S0806,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0807,,Student 0807,student,,,,,,,,,,,,ECE,,S0807,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0808,,Student 0808,student,,,,,,,,,,,,AI-DS,,S0808,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0809,,Student 0809,student,,,,,,,,,,,,AI-DS,,S0809,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0810,,Student 0810,student,,,,,,,,,,,,ECE,,S0810,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0811,,Student 0811,student,,,,,,,,,,,,ME,,S0811,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0812,,Student 0812,student,,,,,,,,,,,,CE,,S0812,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0813,,Student 0813,student,,,,,,,,,,,,MBA,,S0813,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0814,,Student 0814,student,,,,,,,,,,,,ME,,S0814,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0815,,Student 0815,student,,,,,,,,,,,,CE,,S0815,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0816,,Student 0816,student,,,,,,,,,,,,EEE,,S0816,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0817,,Student 0817,student,,,,,,,,,,,,EEE,,S0817,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0818,,Student 0818,student,,,,,,,,,,,,ME,,S0818,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0819,,Student 0819,student,,,,,,,,,,,,MBA,,S0819,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0820,,Student 0820,student,,,,,,,,,,,,MBA,,S0820,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0821,,Student 0821,student,,,,,,,,,,,,ECE,,S0821,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0822,,Student 0822,student,,,,,,,,,,,,EEE,,S0822,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0823,,Student 0823,student,,,,,,,,,,,,CSE,,S0823,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0824,,Student 0824,student,,,,,,,,,,,,AI-DS,,S0824,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0825,,Student 0825,student,,,,,,,,,,,,CSE,,S0825,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0826,,Student 0826,student,,,,,,,,,,,,CE,,S0826,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0827,,Student 0827,student,,,,,,,,,,,,EEE,,S0827,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0828,,Student 0828,student,,,,,,,,,,,,ECE,,S0828,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0829,,Student 0829,student,,,,,,,,,,,,ECE,,S0829,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0830,,Student 0830,student,,,,,,,,,,,,CE,,S0830,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0831,,Student 0831,student,,,,,,,,,,,,ME,,S0831,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0832,,Student 0832,student,,,,,,,,,,,,EEE,,S0832,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0833,,Student 0833,student,,,,,,,,,,,,AI-DS,,S0833,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0834,,Student 0834,student,,,,,,,,,,,,ME,,S0834,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0835,,Student 0835,student,,,,,,,,,,,,AI-DS,,S0835,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0836,,Student 0836,student,,,,,,,,,,,,ECE,,S0836,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0837,,Student 0837,student,,,,,,,,,,,,AI-DS,,S0837,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0838,,Student 0838,student,,,,,,,,,,,,ECE,,S0838,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0839,,Student 0839,student,,,,,,,,,,,,CE,,S0839,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0840,,Student 0840,student,,,,,,,,,,,,MBA,,S0840,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0841,,Student 0841,student,,,,,,,,,,,,MBA,,S0841,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0842,,Student 0842,student,,,,,,,,,,,,MBA,,S0842,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0843,,Student 0843,student,,,,,,,,,,,,ME,,S0843,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0844,,Student 0844,student,,,,,,,,,,,,MBA,,S0844,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0845,,Student 0845,student,,,,,,,,,,,,CSE,,S0845,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0846,,Student 0846,student,,,,,,,,,,,,CSE,,S0846,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0847,,Student 0847,student,,,,,,,,,,,,CE,,S0847,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0848,,Student 0848,student,,,,,,,,,,,,EEE,,S0848,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0849,,Student 0849,student,,,,,,,,,,,,CE,,S0849,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0850,,Student 0850,student,,,,,,,,,,,,AI-DS,,S0850,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0851,,Student 0851,student,,,,,,,,,,,,CSE,,S0851,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0852,,Student 0852,student,,,,,,,,,,,,CE,,S0852,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0853,,Student 0853,student,,,,,,,,,,,,CSE,,S0853,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0854,,Student 0854,student,,,,,,,,,,,,CE,,S0854,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0855,,Student 0855,student,,,,,,,,,,,,CE,,S0855,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0856,,Student 0856,student,,,,,,,,,,,,CSE,,S0856,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0857,,Student 0857,student,,,,,,,,,,,,MBA,,S0857,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0858,,Student 0858,student,,,,,,,,,,,,CSE,,S0858,1.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0859,,Student 0859,student,,,,,,,,,,,,CE,,S0859,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0860,,Student 0860,student,,,,,,,,,,,,ECE,,S0860,2.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0861,,Student 0861,student,,,,,,,,,,,,CE,,S0861,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0862,,Student 0862,student,,,,,,,,,,,,MBA,,S0862,3.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
STU_S0863,,Student 0863,student,,,,,,,,,,,,EEE,,S0863,4.0,,,,,,,,,primary,1.0,2026-09-20T18:00:00,fused,
